time,anglediff,dangle2,angle1,dangle1,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19
67.15996,-0.015011,9.027746,-0.55012,-0.007162,0.999887,-0.015011,-36.321232,-0.210861,5.128568,,,,,,,,,
67.19996,-0.01603,9.022782,-0.5505,-0.011685,0.999872,-0.01603,-36.295314,-0.343554,5.131744,,,,,,,,,
67.23996,-0.016805,9.01563,-0.551041,-0.015127,0.999859,-0.016804,-36.257667,-0.443838,5.136262,,,,,,,,,
67.27996,-0.017261,9.007,-0.551691,-0.017149,0.999851,-0.01726,-36.212095,-0.501946,5.141699,,,,,,,,,
67.31996,-0.017356,8.997742,-0.552391,-0.017558,0.999849,-0.017355,-36.163177,-0.512599,5.147544,,,,,,,,,
67.35996,-0.017084,8.988757,-0.553074,-0.016325,0.999854,-0.017083,-36.115751,-0.475387,5.153246,,,,,,,,,
67.39996,-0.016472,8.980901,-0.553677,-0.01358,0.999864,-0.016471,-36.074413,-0.394588,5.158277,,,,,,,,,
67.43996,-0.015581,8.974905,-0.554144,-0.009602,0.999879,-0.01558,-36.043062,-0.278528,5.162174,,,,,,,,,
67.47996,-0.014496,8.971304,-0.554434,-0.004784,0.999895,-0.014496,-36.024548,-0.138617,5.164591,,,,,,,,,
67.51996,-0.013321,8.9704,-0.554522,0.000407,0.999911,-0.013321,-36.020439,0.011797,5.165325,,,,,,,,,
67.55996,-0.012165,8.972233,-0.554403,0.005475,0.999926,-0.012165,-36.030902,0.158659,5.164333,,,,,,,,,
67.59996,-0.011134,8.976589,-0.554092,0.009941,0.999938,-0.011133,-36.054716,0.288444,5.161739,,,,,,,,,
67.63996,-0.01032,8.983016,-0.553621,0.013395,0.999947,-0.01032,-36.089393,0.389347,5.157812,,,,,,,,,
67.67996,-0.009794,8.990869,-0.553038,0.015529,0.999952,-0.009794,-36.13142,0.452355,5.152944,,,,,,,,,
67.71996,-0.009598,8.999375,-0.552399,0.016169,0.999954,-0.009598,-36.17659,0.472117,5.147608,,,,,,,,,
67.75996,-0.009742,9.007703,-0.551765,0.015291,0.999953,-0.009741,-36.220425,0.447535,5.142311,,,,,,,,,
67.79996,-0.010201,9.015051,-0.551194,0.013023,0.999948,-0.010201,-36.258631,0.381949,5.137544,,,,,,,,,
67.83996,-0.010923,9.02073,-0.550738,0.009627,0.99994,-0.010923,-36.28756,0.282829,5.133731,,,,,,,,,
67.87996,-0.011831,9.02424,-0.550434,0.005474,0.99993,-0.01183,-36.304606,0.160989,5.131191,,,,,,,,,
67.91996,-0.01283,9.025318,-0.550304,0.000997,0.999918,-0.01283,-36.308486,0.029347,5.130106,,,,,,,,,
67.95996,-0.013823,9.023962,-0.550352,-0.003352,0.999904,-0.013823,-36.29936,-0.09859,5.130509,,,,,,,,,
67.99996,-0.014718,9.020428,-0.550565,-0.007156,0.999892,-0.014717,-36.278768,-0.210289,5.132287,,,,,,,,,
68.03996,-0.015435,9.015186,-0.550913,-0.010072,0.999881,-0.015434,-36.249404,-0.295591,5.135196,,,,,,,,,
68.07996,-0.015918,9.008857,-0.551356,-0.011868,0.999873,-0.015918,-36.21475,-0.347722,5.138896,,,,,,,,,
68.11996,-0.016138,9.002135,-0.551846,-0.012441,0.99987,-0.016137,-36.178642,-0.363821,5.142993,,,,,,,,,
68.15996,-0.016093,8.995711,-0.552335,-0.011817,0.999871,-0.016092,-36.144823,-0.344952,5.147077,,,,,,,,,
68.19996,-0.015807,8.990193,-0.552777,-0.010145,0.999875,-0.015807,-36.116546,-0.295671,5.15077,,,,,,,,,
68.23996,-0.015327,8.986051,-0.553136,-0.00767,0.999883,-0.015326,-36.096256,-0.223257,5.153763,,,,,,,,,
68.27996,-0.014714,8.98358,-0.553384,-0.004701,0.999892,-0.014713,-36.085388,-0.136735,5.155837,,,,,,,,,
68.31996,-0.014037,8.982879,-0.55351,-0.001576,0.999901,-0.014037,-36.084288,-0.04582,5.156885,,,,,,,,,
68.35996,-0.013366,8.983857,-0.553513,0.00138,0.999911,-0.013366,-36.092244,0.040125,5.156909,,,,,,,,,
68.39996,-0.012764,8.986253,-0.553406,0.003885,0.999919,-0.012764,-36.107631,0.113019,5.156014,,,,,,,,,
68.43996,-0.01228,8.989681,-0.553211,0.005729,0.999925,-0.01228,-36.128136,0.166813,5.154388,,,,,,,,,
68.47996,-0.011946,8.993673,-0.552958,0.006794,0.999929,-0.011946,-36.151052,0.198017,5.152275,,,,,,,,,
68.51996,-0.011775,8.997741,-0.552678,0.007058,0.999931,-0.011775,-36.173605,0.205924,5.14994,,,,,,,,,
68.55996,-0.011761,9.001432,-0.552403,0.006592,0.999931,-0.01176,-36.193277,0.192527,5.147642,,,,,,,,,
68.59996,-0.01188,9.004382,-0.552158,0.005546,0.999929,-0.01188,-36.208097,0.162117,5.145601,,,,,,,,,
68.63996,-0.012098,9.006352,-0.551964,0.004123,0.999927,-0.012098,-36.216849,0.120609,5.143979,,,,,,,,,
68.67996,-0.012374,9.007249,-0.551831,0.002552,0.999923,-0.012373,-36.21919,0.074687,5.142862,,,,,,,,,
68.71996,-0.012664,9.007133,-0.551759,0.001055,0.99992,-0.012664,-36.215638,0.030864,5.142265,,,,,,,,,
60.03996,0.000136,8.481561,-0.549424,0.029869,1,0.000136,-32.036522,0.827476,5.122744,,,,,,,,,
0.07996,0.000683,8.496897,-0.547578,0.062142,1,0.000683,-32.091679,1.731827,5.107292,,,,,,,,,
0.11996,-7.2e-05,8.546249,-0.544531,0.088571,1,-7.2e-05,-32.363025,2.49981,5.081745,,,,,,,,,
0.15996,-0.003406,8.624547,-0.540676,0.101298,0.999994,-0.003406,-32.824914,2.910483,5.049359,,,,,,,,,
0.19996,-0.010281,8.721026,-0.536696,0.09393,0.999947,-0.010281,-33.420051,2.753752,5.015847,,,,,,,,,
0.23996,-0.021115,8.819397,-0.533481,0.062718,0.999777,-0.021113,-34.058218,1.873127,4.988716,,,,,,,,,
0.27996,-0.035589,8.899533,-0.531998,0.007682,0.999367,-0.035582,-34.623105,0.232294,4.976186,,,,,,,,,
0.31996,-0.052564,8.941295,-0.533127,-0.066724,0.998619,-0.052539,-34.992518,-2.021949,4.985722,,,,,,,,,
0.35996,-0.07018,8.92991,-0.537481,-0.151887,0.997538,-0.070122,-35.069978,-4.551375,5.022462,,,,,,,,,
0.39996,-0.086179,8.86066,-0.54527,-0.236486,0.996289,-0.086073,-34.81492,-6.908552,5.087948,,,,,,,,,
0.43996,-0.098347,8.740305,-0.556235,-0.308783,0.995168,-0.098189,-34.254366,-8.681941,5.179605,,,,,,,,,
0.47996,-0.104928,8.584346,-0.569676,-0.358906,0.9945,-0.104735,-33.469068,-9.620353,5.291111,,,,,,,,,
0.51996,-0.104875,8.411858,-0.584563,-0.380334,0.994506,-0.104683,-32.563779,-9.669847,5.413501,,,,,,,,,
0.55996,-0.097895,8.240649,-0.599681,-0.370278,0.995212,-0.097739,-31.638738,-8.926341,5.53656,,,,,,,,,
0.59996,-0.08433,8.084532,-0.613771,-0.329208,0.996446,-0.08423,-30.773427,-7.555203,5.650108,,,,,,,,,
0.63996,-0.064985,7.952839,-0.625642,-0.260009,0.997889,-0.064939,-30.023303,-5.724348,5.744911,,,,,,,,,
0.67996,-0.040961,7.851374,-0.634255,-0.167154,0.999161,-0.04095,-29.424522,-3.567953,5.81319,,,,,,,,,
0.71996,-0.013549,7.783922,-0.638772,-0.056123,0.999908,-0.013548,-29.0014,-1.176494,5.848818,,,,,,,,,
0.75996,0.015828,7.753718,-0.638585,0.06689,0.999875,0.015828,-28.773527,1.397315,5.847349,,,,,,,,,
0.79996,0.045607,7.764587,-0.633352,0.195002,0.99896,0.045591,-28.761355,4.124162,5.806049,,,,,,,,,
0.83996,0.074047,7.821626,-0.62302,0.32048,0.99726,0.073979,-28.989984,6.977749,5.724039,,,,,,,,,
0.87996,0.099176,7.931266,-0.607866,0.434489,0.995086,0.099013,-29.490615,9.90603,5.602658,,,,,,,,,
0.91996,0.118752,8.100368,-0.588548,0.526867,0.992957,0.118473,-30.29805,12.788325,5.446063,,,,,,,,,
0.95996,0.130286,8.333758,-0.566157,0.586177,0.991525,0.129918,-31.440609,15.372435,5.262014,,,,,,,,,
0.99996,0.131215,8.62935,-0.542256,0.600358,0.991404,0.130839,-32.916655,17.197316,5.062647,,,,,,,,,
1.03996,0.11932,8.970498,-0.518877,0.55854,0.99289,0.119037,-34.652936,17.547279,4.864833,,,,,,,,,
1.07996,0.093484,9.317634,-0.498407,0.454507,0.995634,0.093348,-36.452634,15.562846,4.689445,,,,,,,,,
1.11996,0.054681,9.606537,-0.483308,0.291571,0.998505,0.054654,-37.974048,10.674034,4.558816,,,,,,,,,
1.15996,0.006722,9.764189,-0.475648,0.086568,0.999977,0.006722,-38.811183,3.282,4.492144,,,,,,,,,
1.19996,-0.044044,9.743048,-0.476555,-0.131186,0.99903,-0.04403,-38.693212,-4.951761,4.50005,,,,,,,,,
1.23996,-0.090408,9.550175,-0.485862,-0.328112,0.995916,-0.090285,-37.661585,-11.867514,4.580984,,,,,,,,,
1.27996,-0.126522,9.242612,-0.502164,-0.477489,0.992007,-0.126184,-36.041223,-16.074033,4.72178,,,,,,,,,
1.31996,-0.149276,8.893899,-0.523244,-0.566045,0.988879,-0.148722,-34.237902,-17.453789,4.901988,,,,,,,,,
1.35996,-0.158283,8.562995,-0.546627,-0.593382,0.987499,-0.157623,-32.560917,-16.701216,5.099325,,,,,,,,,
1.39996,-0.155009,8.283412,-0.570002,-0.567397,0.98801,-0.154389,-31.172972,-14.665166,5.29381,,,,,,,,,
1.43996,-0.141811,8.067509,-0.591462,-0.49962,0.989962,-0.141336,-30.124962,-12.00192,5.46981,,,,,,,,,
1.47996,-0.121259,7.915107,-0.609577,-0.402168,0.992657,-0.120962,-29.40766,-9.117158,5.616426,,,,,,,,,
1.51996,-0.09579,7.820511,-0.62339,-0.286257,0.995416,-0.095644,-28.988931,-6.22686,5.726985,,,,,,,,,
1.55996,-0.067577,7.776721,-0.632363,-0.16173,0.997718,-0.067526,-28.833356,-3.432946,5.798226,,,,,,,,,
1.59996,-0.038521,7.777433,-0.636327,-0.037096,0.999258,-0.038511,-28.909976,-0.780981,5.829547,,,,,,,,,
1.63996,-0.010298,7.817648,-0.635428,0.080241,0.999947,-0.010298,-29.193538,1.701231,5.822455,,,,,,,,,
1.67996,0.015593,7.89343,-0.630092,0.183755,0.999878,0.015593,-29.662345,3.977904,5.780242,,,,,,,,,
1.71996,0.037802,8.001119,-0.62099,0.267681,0.999286,0.037793,-30.294076,5.987519,5.707853,,,,,,,,,
1.75996,0.055138,8.136149,-0.609005,0.327109,0.99848,0.05511,-31.060048,7.631939,5.611827,,,,,,,,,
1.79996,0.066635,8.291662,-0.595198,0.358324,0.997781,0.066586,-31.918505,8.775828,5.500198,,,,,,,,,
1.83996,0.071669,8.457276,-0.580742,0.359409,0.997433,0.071607,-32.808567,9.263893,5.382202,,,,,,,,,
1.87996,0.070109,8.618626,-0.56684,0.330998,0.997543,0.070051,-33.648276,8.963588,5.267664,,,,,,,,,
1.91996,0.062465,8.758479,-0.554606,0.276937,0.99805,0.062425,-34.341496,7.831163,5.166026,,,,,,,,,
1.95996,0.049945,8.859892,-0.544932,0.204454,0.998753,0.049924,-34.796604,5.976836,5.085109,,,,,,,,,
1.99996,0.034351,8.910805,-0.538363,0.123467,0.99941,0.034345,-34.953365,3.684449,5.029896,,,,,,,,,
2.03996,0.0178,8.908143,-0.535021,0.04496,0.999842,0.017799,-34.805923,1.351516,5.001717,,,,,,,,,
2.07996,0.002321,8.859138,-0.5346,-0.02115,0.999997,0.002321,-34.408154,-0.632883,4.998163,,,,,,,,,
2.11996,-0.010515,8.779055,-0.536453,-0.067894,0.999945,-0.010515,-33.857333,-2.004803,5.013796,,,,,,,,,
2.15996,-0.019839,8.686635,-0.539731,-0.092259,0.999803,-0.019838,-33.265658,-2.67556,5.041412,,,,,,,,,
2.19996,-0.025519,8.599556,-0.543546,-0.095164,0.999674,-0.025517,-32.734209,-2.708651,5.073479,,,,,,,,,
2.23996,-0.028059,8.531492,-0.547112,-0.080711,0.999606,-0.028056,-32.337978,-2.260859,5.103387,,,,,,,,,
2.27996,-0.028408,8.490972,-0.549854,-0.055121,0.999597,-0.028404,-32.121734,-1.527247,5.12634,,,,,,,,,
2.31996,-0.027752,8.481385,-0.55147,-0.025656,0.999615,-0.027748,-32.101831,-0.70749,5.139849,,,,,,,,,
2.35996,-0.027316,8.501394,-0.551953,0.000336,0.999627,-0.027312,-32.26921,0.009267,5.143886,,,,,,,,,
2.39996,-0.028184,8.545336,-0.551578,0.016294,0.999603,-0.02818,-32.591308,0.452604,5.140749,,,,,,,,,
2.43996,-0.031135,8.603636,-0.55085,0.017269,0.999515,-0.03113,-33.013229,0.483739,5.134672,,,,,,,,,
2.47996,-0.036498,8.663572,-0.550431,0.000689,0.999334,-0.036489,-33.460566,0.019453,5.13117,,,,,,,,,
2.51996,-0.044052,8.710835,-0.551025,-0.033035,0.99903,-0.044037,-33.847023,-0.936541,5.136134,,,,,,,,,
2.55996,-0.053015,8.732044,-0.553256,-0.080293,0.998595,-0.05299,-34.088547,-2.270482,5.154765,,,,,,,,,
2.59996,-0.062139,8.717748,-0.557544,-0.13466,0.99807,-0.062099,-34.121704,-3.765421,5.19051,,,,,,,,,
2.63996,-0.069917,8.664825,-0.564014,-0.187939,0.997557,-0.06986,-33.919629,-5.14883,5.244261,,,,,,,,,
2.67996,-0.074859,8.577162,-0.572451,-0.231631,0.997199,-0.074789,-33.497942,-6.165863,5.314018,,,,,,,,,
2.71996,-0.075752,8.464285,-0.582318,-0.258406,0.997132,-0.07568,-32.907748,-6.643177,5.395124,,,,,,,,,
2.75996,-0.071832,8.338667,-0.592829,-0.263145,0.997421,-0.07177,-32.219889,-6.514501,5.480937,,,,,,,,,
2.79996,-0.062846,8.212993,-0.603042,-0.243369,0.998026,-0.062804,-31.508308,-5.805268,5.563746,,,,,,,,,
2.83996,-0.049019,8.098326,-0.611971,-0.199129,0.998799,-0.049,-30.838602,-4.595274,5.635667,,,,,,,,,
2.87996,-0.030977,8.003452,-0.618674,-0.132599,0.99952,-0.030972,-30.263525,-2.981412,5.689366,,,,,,,,,
2.91996,-0.00965,7.935161,-0.622332,-0.047605,0.999953,-0.00965,-29.823857,-1.053059,5.718559,,,,,,,,,
2.95996,0.013782,7.898992,-0.622304,0.050744,0.999905,0.013782,-29.552042,1.117445,5.718337,,,,,,,,,
2.99996,0.037934,7.900054,-0.618177,0.15626,0.999281,0.037925,-29.476437,3.471678,5.685387,,,,,,,,,
3.03996,0.061211,7.943602,-0.609804,0.261728,0.998127,0.061173,-29.624706,5.951855,5.61825,,,,,,,,,
3.07996,0.081806,8.035107,-0.597349,0.358863,0.996656,0.081715,-30.025153,8.477744,5.517659,,,,,,,,,
3.11996,0.097697,8.179486,-0.58133,0.438292,0.995231,0.097541,-30.704325,10.912065,5.387025,,,,,,,,,
3.15996,0.106709,8.379041,-0.562658,0.489755,0.994312,0.106506,-31.678144,13.013937,5.233014,,,,,,,,,
3.19996,0.106688,8.629647,-0.542662,0.50281,0.994314,0.106485,-32.933043,14.390322,5.066058,,,,,,,,,
3.23996,0.095862,8.915262,-0.523068,0.468415,0.995409,0.095715,-34.395561,14.483969,4.90049,,,,,,,,,
3.27996,0.073434,9.202667,-0.505891,0.381663,0.997305,0.073368,-35.898773,12.680395,4.753797,,,,,,,,,
3.31996,0.040293,9.441519,-0.493201,0.245343,0.999188,0.040282,-37.174389,8.619098,4.644521,,,,,,,,,
3.35996,-0.00049,9.576209,-0.486753,0.072672,1,-0.00049,-37.913192,2.629975,4.588708,,,,,,,,,
3.39996,-0.043896,9.569184,-0.487568,-0.113466,0.999037,-0.043882,-37.899551,-4.095187,4.59578,,,,,,,,,
3.43996,-0.084128,9.421279,-0.495649,-0.286156,0.996463,-0.084029,-37.134602,-9.972714,4.665659,,,,,,,,,
3.47996,-0.116228,9.171166,-0.509971,-0.422451,0.993253,-0.115966,-35.834254,-13.853818,4.788772,,,,,,,,,
3.51996,-0.137204,8.874455,-0.528776,-0.508945,0.990602,-0.136774,-34.304365,-15.460582,4.948918,,,,,,,,,
3.55996,-0.146231,8.580668,-0.549977,-0.542501,0.989327,-0.145711,-32.808095,-15.185838,5.127373,,,,,,,,,
3.59996,-0.144133,8.321997,-0.571527,-0.527541,0.989631,-0.143635,-31.508023,-13.652675,5.306399,,,,,,,,,
3.63996,-0.132667,8.113667,-0.591646,-0.472548,0.991213,-0.132279,-30.475264,-11.411972,5.471315,,,,,,,,,
3.67996,-0.113949,7.959346,-0.608929,-0.387391,0.993515,-0.113703,-29.723153,-8.843427,5.611216,,,,,,,,,
3.71996,-0.090105,7.856683,-0.622365,-0.281784,0.995943,-0.089983,-29.237519,-6.171225,5.718825,,,,,,,,,
3.75996,-0.063113,7.801165,-0.631318,-0.164633,0.998009,-0.063071,-28.995674,-3.513248,5.789956,,,,,,,,,
3.79996,-0.034766,7.78829,-0.635489,-0.043912,0.999396,-0.034759,-28.975766,-0.927387,5.822931,,,,,,,,,
3.83996,-0.006696,7.814487,-0.63488,0.073213,0.999978,-0.006696,-29.160015,1.553384,5.81812,,,,,,,,,
3.87996,0.019588,7.877205,-0.629767,0.180181,0.999808,0.019587,-29.53436,3.895186,5.777666,,,,,,,,,
3.91996,0.042668,7.974397,-0.620682,0.270892,0.99909,0.042655,-30.085737,6.043033,5.705399,,,,,,,,,
3.95996,0.06121,8.103503,-0.608388,0.339713,0.998127,0.061172,-30.797276,7.904603,5.606862,,,,,,,,,
3.99996,0.07402,8.260021,-0.593863,0.381726,0.997262,0.073953,-31.641437,9.340139,5.48935,,,,,,,,,
4.03996,0.080149,8.43585,-0.578257,0.39327,0.99679,0.080063,-32.571766,10.16598,5.361806,,,,,,,,,
4.07996,0.079066,8.617949,-0.56283,0.372775,0.996876,0.078984,-33.515833,10.184073,5.234437,,,,,,,,,
4.11996,0.070869,8.788212,-0.548844,0.321738,0.99749,0.07081,-34.374578,9.247525,5.117892,,,,,,,,,
4.15996,0.056448,8.925661,-0.537429,0.245471,0.998407,0.056418,-35.034649,7.353045,5.022025,,,,,,,,,
4.19996,0.037511,9.011293,-0.529423,0.153096,0.999297,0.037502,-35.396171,4.715404,4.954394,,,,,,,,,
4.23996,0.016387,9.034145,-0.525239,0.056381,0.999866,0.016386,-35.407425,1.757801,4.918932,,,,,,,,,
4.27996,-0.004395,8.995483,-0.524806,-0.032484,0.99999,-0.004395,-35.087589,-1.009424,4.915256,,,,,,,,,
4.31996,-0.022604,8.908499,-0.527597,-0.103414,0.999745,-0.022602,-34.522031,-3.162078,4.93893,,,,,,,,,
4.35996,-0.036703,8.793673,-0.532756,-0.150252,0.999327,-0.036695,-33.832736,-4.481721,4.982592,,,,,,,,,
4.39996,-0.046017,8.672622,-0.539272,-0.171352,0.998941,-0.046001,-33.142122,-4.966479,5.03755,,,,,,,,,
4.43996,-0.050673,8.563352,-0.546151,-0.169028,0.998716,-0.050651,-32.547565,-4.762748,5.095332,,,,,,,,,
4.47996,-0.051408,8.478097,-0.55255,-0.148412,0.998679,-0.051385,-32.111884,-4.081136,5.148872,,,,,,,,,
4.51996,-0.049328,8.42321,-0.557869,-0.116209,0.998784,-0.049308,-31.865115,-3.137422,5.193214,,,,,,,,,
4.55996,-0.045689,8.400026,-0.561789,-0.079628,0.998956,-0.045673,-31.810521,-2.125301,5.225794,,,,,,,,,
4.59996,-0.041718,8.405851,-0.564273,-0.045537,0.99913,-0.041706,-31.930176,-1.209553,5.246404,,,,,,,,,
4.63996,-0.038466,8.434736,-0.565543,-0.019775,0.99926,-0.038456,-32.188572,-0.525604,5.25693,,,,,,,,,
4.67996,-0.036691,8.478091,-0.566023,-0.006577,0.999327,-0.036683,-32.535003,-0.175523,5.260906,,,,,,,,,
4.71996,-0.036766,8.525408,-0.566266,-0.008068,0.999324,-0.036758,-32.906672,-0.216405,5.262918,,,,,,,,,
4.75996,-0.038625,8.565396,-0.566862,-0.023923,0.999254,-0.038616,-33.234601,-0.643825,5.267844,,,,,,,,,
4.79996,-0.04176,8.587645,-0.568335,-0.051297,0.999128,-0.041748,-33.453326,-1.379602,5.280031,,,,,,,,,
4.83996,-0.045297,8.584554,-0.571053,-0.085163,0.998974,-0.045282,-33.512992,-2.275913,5.302481,,,,,,,,,
4.87996,-0.048142,8.552939,-0.575149,-0.119082,0.998841,-0.048123,-33.39005,-3.142289,5.336244,,,,,,,,,
4.91996,-0.049175,8.494674,-0.580489,-0.146279,0.998791,-0.049155,-33.092102,-3.789159,5.380128,,,,,,,,,
4.95996,-0.047443,8.416068,-0.586681,-0.160747,0.998875,-0.047426,-32.654731,-4.07022,5.430814,,,,,,,,,
4.99996,-0.042311,8.326307,-0.59312,-0.158121,0.999105,-0.042298,-32.132033,-3.906228,5.483308,,,,,,,,,
5.03996,-0.033536,8.235629,-0.599071,-0.136149,0.999438,-0.03353,-31.585173,-3.284454,5.531622,,,,,,,,,
5.07996,-0.021281,8.153874,-0.603752,-0.094771,0.999774,-0.021279,-31.073146,-2.240969,5.569485,,,,,,,,,
5.11996,-0.006081,8.089722,-0.60642,-0.035936,0.999982,-0.006081,-30.64771,-0.838274,5.591004,,,,,,,,,
5.15996,0.011208,8.050561,-0.606443,0.036694,0.999937,0.011207,-30.352236,0.851757,5.591191,,,,,,,,,
5.19996,0.029456,8.04273,-0.603368,0.11802,0.999566,0.029452,-30.222959,2.754934,5.566377,,,,,,,,,
5.23996,0.047297,8.071792,-0.596969,0.201714,0.998882,0.047279,-30.290841,4.790944,5.514577,,,,,,,,,
5.27996,0.063156,8.142527,-0.587297,0.280369,0.998006,0.063114,-30.582325,6.859226,5.43585,,,,,,,,,
5.31996,0.075293,8.258313,-0.574717,0.345671,0.997167,0.075222,-31.11725,8.815532,5.332691,,,,,,,,,
5.35996,0.081882,8.419583,-0.55994,0.388733,0.99665,0.081791,-31.901925,10.442336,5.210438,,,,,,,,,
5.39996,0.081185,8.621142,-0.544032,0.400803,0.996706,0.081096,-32.915545,11.424164,5.077562,,,,,,,,,
5.43996,0.071839,8.848669,-0.528388,0.374571,0.997421,0.071778,-34.090374,11.355656,4.945632,,,,,,,,,
5.47996,0.053291,9.075864,-0.514631,0.306197,0.99858,0.053265,-35.292775,9.829249,4.828619,,,,,,,,,
5.51996,0.026271,9.265382,-0.50443,0.19773,0.999655,0.026268,-36.323082,6.637008,4.74126,,,,,,,,,
5.55996,-0.006895,9.376942,-0.499221,0.058871,0.999976,-0.006895,-36.956994,2.024711,4.696461,,,,,,,,,
5.59996,-0.042453,9.381992,-0.499903,-0.093514,0.999099,-0.04244,-37.029258,-3.212681,4.702327,,,,,,,,,
5.63996,-0.075974,9.276975,-0.506609,-0.23894,0.997115,-0.075901,-36.51359,-7.989122,4.759959,,,,,,,,,
5.67996,-0.103445,9.085045,-0.518672,-0.358646,0.994654,-0.10326,-35.534977,-11.416661,4.863086,,,,,,,,,
5.71996,-0.122134,8.844795,-0.534785,-0.43994,0.992551,-0.121831,-34.303796,-13.137831,4.999726,,,,,,,,,
5.75996,-0.130905,8.594958,-0.553284,-0.477671,0.991444,-0.130532,-33.027539,-13.294507,5.154996,,,,,,,,,
5.79996,-0.129994,8.364462,-0.572433,-0.473079,0.991563,-0.129628,-31.856616,-12.281248,5.313865,,,,,,,,,
5.83996,-0.120548,8.170099,-0.590637,-0.431543,0.992743,-0.120257,-30.875123,-10.517121,5.463089,,,,,,,,,
5.87996,-0.104181,8.018934,-0.606562,-0.360457,0.994578,-0.103992,-30.116907,-8.33216,5.592151,,,,,,,,,
5.91996,-0.082654,7.912033,-0.619185,-0.267793,0.996586,-0.08256,-29.586566,-5.945967,5.69345,,,,,,,,,
5.95996,-0.05771,7.847632,-0.627801,-0.161327,0.998335,-0.057678,-29.275706,-3.488897,5.762069,,,,,,,,,
5.99996,-0.030998,7.823239,-0.632005,-0.048361,0.99952,-0.030993,-29.172719,-1.03344,5.795393,,,,,,,,,
6.03996,-0.004074,7.836753,-0.631675,0.064283,0.999992,-0.004074,-29.267463,1.377027,5.792777,,,,,,,,,
6.07996,0.021574,7.886823,-0.626953,0.170131,0.999767,0.021573,-29.552441,3.704274,5.755333,,,,,,,,,
6.11996,0.044504,7.972586,-0.618238,0.262932,0.99901,0.044489,-30.021464,5.894524,5.68588,,,,,,,,,
6.15996,0.063306,8.092873,-0.606174,0.336632,0.997997,0.063264,-30.665943,7.859689,5.589021,,,,,,,,,
6.19996,0.07665,8.244864,-0.591638,0.385554,0.997064,0.076575,-31.468594,9.461798,5.47125,,,,,,,,,
6.23996,0.083375,8.422315,-0.575725,0.404871,0.996526,0.083279,-32.394599,10.507113,5.340984,,,,,,,,,
6.27996,0.082676,8.613717,-0.559687,0.391433,0.996584,0.082581,-33.381847,10.763345,5.208333,,,,,,,,,
6.31996,0.074327,8.801288,-0.544853,0.344874,0.997239,0.074258,-34.334992,10.016857,5.084452,,,,,,,,,
6.35996,0.058928,8.962149,-0.532493,0.26873,0.998264,0.058894,-35.13131,8.174153,4.98037,,,,,,,,,
6.39996,0.038028,9.072761,-0.523645,0.170973,0.999277,0.038019,-35.645335,5.372939,4.905392,,,,,,,,,
6.43996,0.014012,9.115977,-0.518948,0.063369,0.999902,0.014011,-35.788989,2.022792,4.865432,,,,,,,,,
6.47996,-0.010288,9.087497,-0.518526,-0.040593,0.999947,-0.010287,-35.548029,-1.292969,4.861843,,,,,,,,,
6.51996,-0.032166,8.997737,-0.52198,-0.12858,0.999483,-0.03216,-34.990692,-4.022742,4.891243,,,,,,,,,
6.55996,-0.04957,8.867814,-0.528482,-0.191918,0.998772,-0.049549,-34.241678,-5.829599,4.946426,,,,,,,,,
6.59996,-0.061385,8.722314,-0.536952,-0.226777,0.998117,-0.061346,-33.439205,-6.645519,5.018004,,,,,,,,,
6.63996,-0.067439,8.582893,-0.546253,-0.233915,0.997727,-0.067388,-32.69973,-6.604579,5.096187,,,,,,,,,
6.67996,-0.068306,8.464969,-0.55535,-0.217524,0.997668,-0.068253,-32.102114,-5.935093,5.172236,,,,,,,,,
6.71996,-0.065042,8.377288,-0.563424,-0.18385,0.997886,-0.064996,-31.687999,-4.876021,5.239365,,,,,,,,,
6.75996,-0.058936,8.323029,-0.569923,-0.139985,0.998264,-0.058902,-31.469564,-3.636064,5.293151,,,,,,,,,
6.79996,-0.051319,8.301249,-0.574581,-0.092981,0.998683,-0.051296,-31.437818,-2.38429,5.331571,,,,,,,,,
6.83996,-0.043418,8.308028,-0.577405,-0.049205,0.999058,-0.043404,-31.568442,-1.255011,5.3548,,,,,,,,,
6.87996,-0.03626,8.337219,-0.578631,-0.013873,0.999343,-0.036252,-31.825012,-0.354131,5.364876,,,,,,,,,
6.91996,-0.03059,8.380926,-0.578677,0.00935,0.999532,-0.030585,-32.160862,0.239908,5.365252,,,,,,,,,
6.95996,-0.026807,8.430015,-0.578069,0.018673,0.999641,-0.026803,-32.521342,0.48257,5.360261,,,,,,,,,
6.99996,-0.024934,8.474892,-0.577365,0.014398,0.999689,-0.024932,-32.848113,0.374645,5.354476,,,,,,,,,
7.03996,-0.024622,8.506673,-0.577067,-0.001069,0.999697,-0.02462,-33.086221,-0.027925,5.352027,,,,,,,,,
7.07996,-0.025202,8.518607,-0.577544,-0.0235,0.999682,-0.025199,-33.193102,-0.614381,5.355946,,,,,,,,,
7.11996,-0.0258,8.507357,-0.578968,-0.047461,0.999667,-0.025797,-33.146972,-1.235348,5.367643,,,,,,,,,
7.15996,-0.02549,8.473674,-0.581284,-0.067173,0.999675,-0.025487,-32.951386,-1.732708,5.386647,,,,,,,,,
